,state,"state, full name",population (2015),marketid,totalsales,logshare_oo,make,logshare,mmr,sellingprice,odometer,condition,year_2015,year_2014,year_2013,year_2012,year_2011,year_2010,year_2009,year_2008,year_2007,year_2006,year_2005,year_2004,year_2003,year_2002,year_2001,year_2000,year_1999,body_suv,body_sedan,body_convertible,body_coupe,body_wagon,body_hatchback,body_pickup,body_van,color_white,color_gray,color_black,color_red,color_silver,color_other_color,color_blue,color_gold,color_green,interior_black,interior_beige,interior_tan,interior_other_interior,interior_gray
331,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,infiniti,-13.229655790962504,15442.391304347826,15345.652173913044,75558.78260869565,32.95652173913044,0.0,0.0,0.13043478260869565,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.2608695652173913,0.043478260869565216,0.13043478260869565,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.30434782608695654,0.43478260869565216,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.30434782608695654,0.17391304347826086,0.2608695652173913,0.0,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.0,0.4782608695652174,0.17391304347826086,0.13043478260869565,0.0,0.21739130434782608
332,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,jeep,-11.4748008786699,16629.323308270676,16566.541353383458,63240.34586466166,27.796992481203006,0.015037593984962405,0.2556390977443609,0.05263157894736842,0.12030075187969924,0.09022556390977443,0.045112781954887216,0.05263157894736842,0.09774436090225563,0.05263157894736842,0.06766917293233082,0.07518796992481203,0.03007518796992481,0.03007518796992481,0.015037593984962405,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.13533834586466165,0.21804511278195488,0.15789473684210525,0.15037593984962405,0.05263157894736842,0.09774436090225563,0.015037593984962405,0.03007518796992481,0.5413533834586466,0.11278195488721804,0.03007518796992481,0.03007518796992481,0.2857142857142857
333,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,kia,-12.061084913687484,12380.743243243243,12491.891891891892,44626.04054054054,38.63513513513514,0.02702702702702703,0.21621621621621623,0.16216216216216217,0.33783783783783783,0.05405405405405406,0.05405405405405406,0.02702702702702703,0.013513513513513514,0.02702702702702703,0.06756756756756757,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.28378378378378377,0.5405405405405406,0.0,0.02702702702702703,0.08108108108108109,0.0,0.0,0.06756756756756757,0.13513513513513514,0.14864864864864866,0.1891891891891892,0.0945945945945946,0.24324324324324326,0.05405405405405406,0.06756756756756757,0.02702702702702703,0.04054054054054054,0.3783783783783784,0.0945945945945946,0.10810810810810811,0.0,0.4189189189189189
334,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,lexus,-12.357816821659183,18024.090909090908,18651.81818181818,88294.34545454546,34.45454545454545,0.01818181818181818,0.0,0.09090909090909091,0.14545454545454545,0.12727272727272726,0.10909090909090909,0.03636363636363636,0.03636363636363636,0.18181818181818182,0.05454545454545454,0.01818181818181818,0.09090909090909091,0.0,0.01818181818181818,0.01818181818181818,0.0,0.05454545454545454,0.43636363636363634,0.4909090909090909,0.01818181818181818,0.0,0.0,0.05454545454545454,0.0,0.0,0.21818181818181817,0.07272727272727272,0.2727272727272727,0.0,0.21818181818181817,0.05454545454545454,0.14545454545454545,0.0,0.01818181818181818,0.34545454545454546,0.32727272727272727,0.05454545454545454,0.05454545454545454,0.21818181818181817
335,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,mercedes-benz,-11.701710912779586,25172.169811320753,23987.264150943396,61168.64150943396,32.575471698113205,0.0,0.0660377358490566,0.16981132075471697,0.14150943396226415,0.16037735849056603,0.0660377358490566,0.08490566037735849,0.09433962264150944,0.07547169811320754,0.03773584905660377,0.02830188679245283,0.018867924528301886,0.02830188679245283,0.009433962264150943,0.009433962264150943,0.0,0.009433962264150943,0.3113207547169811,0.5849056603773585,0.03773584905660377,0.02830188679245283,0.03773584905660377,0.0,0.0,0.0,0.16981132075471697,0.1320754716981132,0.4811320754716981,0.018867924528301886,0.16037735849056603,0.009433962264150943,0.02830188679245283,0.0,0.0,0.5943396226415094,0.1509433962264151,0.08490566037735849,0.0660377358490566,0.10377358490566038
336,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,nissan,-10.310710660622282,13459.741784037558,13062.323943661971,47296.1103286385,34.55868544600939,0.002347417840375587,0.035211267605633804,0.15023474178403756,0.5563380281690141,0.09154929577464789,0.007042253521126761,0.03990610328638498,0.01643192488262911,0.023474178403755867,0.018779342723004695,0.011737089201877934,0.009389671361502348,0.009389671361502348,0.009389671361502348,0.007042253521126761,0.002347417840375587,0.009389671361502348,0.28169014084507044,0.6220657276995305,0.0,0.03990610328638498,0.0,0.023474178403755867,0.02112676056338028,0.011737089201877934,0.1784037558685446,0.1643192488262911,0.25586854460093894,0.05868544600938967,0.1807511737089202,0.05868544600938967,0.0892018779342723,0.007042253521126761,0.007042253521126761,0.6408450704225352,0.11267605633802817,0.025821596244131457,0.007042253521126761,0.2136150234741784
337,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,other_make,-9.812642119857063,15643.687589158346,15531.740370898717,63853.670470756064,33.06134094151213,0.009985734664764621,0.07417974322396577,0.09700427960057062,0.2553495007132668,0.12696148359486448,0.052781740370898715,0.04850213980028531,0.08131241084165478,0.05420827389443652,0.05848787446504993,0.042796005706134094,0.025677603423680456,0.03138373751783167,0.015691868758915834,0.009985734664764621,0.005706134094151213,0.009985734664764621,0.39657631954350925,0.3609129814550642,0.02282453637660485,0.024251069900142655,0.03566333808844508,0.07845934379457917,0.05706134094151213,0.024251069900142655,0.16833095577746077,0.1398002853067047,0.2724679029957204,0.06990014265335236,0.1355206847360913,0.07132667617689016,0.10841654778887304,0.009985734664764621,0.024251069900142655,0.5748930099857347,0.14265335235378032,0.06847360912981455,0.025677603423680456,0.18830242510699002
338,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,toyota,-11.259204532991072,16310.757575757576,16229.69696969697,64378.30303030303,32.82424242424243,0.0,0.07272727272727272,0.23030303030303031,0.21212121212121213,0.11515151515151516,0.06666666666666667,0.04242424242424243,0.05454545454545454,0.03636363636363636,0.04242424242424243,0.030303030303030304,0.006060606060606061,0.01818181818181818,0.030303030303030304,0.006060606060606061,0.012121212121212121,0.024242424242424242,0.30303030303030304,0.3939393939393939,0.012121212121212121,0.0,0.03636363636363636,0.03636363636363636,0.13333333333333333,0.08484848484848485,0.20606060606060606,0.18787878787878787,0.18787878787878787,0.07272727272727272,0.19393939393939394,0.07272727272727272,0.04242424242424243,0.0,0.03636363636363636,0.21212121212121213,0.21212121212121213,0.048484848484848485,0.01818181818181818,0.509090909090909
339,pa,Pennsylvania (US),12802503.0,42,16,-1.2497563951640042e-06,volkswagen,-12.047661893355343,9970.0,9996.0,62030.13333333333,31.826666666666668,0.0,0.08,0.2,0.26666666666666666,0.05333333333333334,0.04,0.06666666666666667,0.06666666666666667,0.04,0.05333333333333334,0.013333333333333334,0.06666666666666667,0.013333333333333334,0.013333333333333334,0.0,0.013333333333333334,0.013333333333333334,0.09333333333333334,0.6533333333333333,0.04,0.0,0.05333333333333334,0.13333333333333333,0.0,0.02666666666666667,0.10666666666666667,0.3333333333333333,0.16,0.05333333333333334,0.13333333333333333,0.06666666666666667,0.12,0.0,0.02666666666666667,0.68,0.09333333333333334,0.04,0.0,0.18666666666666668
340,pa,Pennsylvania (US),12802503.0,45,16,-1.2497563951640042e-06,bmw,-12.116654764842295,19824.64285714286,18907.85714285714,70780.44285714286,30.785714285714285,0.0,0.07142857142857142,0.04285714285714286,0.05714285714285714,0.24285714285714285,0.02857142857142857,0.07142857142857142,0.11428571428571428,0.07142857142857142,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.014285714285714285,0.07142857142857142,0.014285714285714285,0.02857142857142857,0.0,0.22857142857142856,0.6142857142857143,0.05714285714285714,0.08571428571428572,0.014285714285714285,0.0,0.0,0.0,0.11428571428571428,0.15714285714285714,0.2857142857142857,0.04285714285714286,0.21428571428571427,0.014285714285714285,0.14285714285714285,0.014285714285714285,0.014285714285714285,0.5285714285714286,0.21428571428571427,0.07142857142857142,0.08571428571428572,0.1
341,pa,Pennsylvania (US),12802503.0,45,16,-1.2497563951640042e-06,chevrolet,-10.536204389281446,14069.779411764706,13799.411764705883,50114.49705882353,30.608823529411765,0.014705882352941176,0.10588235294117647,0.25588235294117645,0.29411764705882354,0.11176470588235295,0.03235294117647059,0.03823529411764706,0.026470588235294117,0.052941176470588235,0.014705882352941176,0.01764705882352941,0.0058823529411764705,0.0058823529411764705,0.0,0.011764705882352941,0.0,0.011764705882352941,0.2529411764705882,0.4676470588235294,0.011764705882352941,0.029411764705882353,0.008823529411764706,0.05588235294117647,0.16470588235294117,0.008823529411764706,0.16176470588235295,0.17058823529411765,0.15294117647058825,0.07647058823529412,0.18823529411764706,0.08823529411764706,0.14411764705882352,0.008823529411764706,0.008823529411764706,0.6058823529411764,0.058823529411764705,0.011764705882352941,0.052941176470588235,0.27058823529411763
342,pa,Pennsylvania (US),12802503.0,45,16,-1.2497563951640042e-06,chrysler,-12.558487517121334,10293.888888888889,10283.333333333334,71695.42222222222,29.4,0.0,0.044444444444444446,0.13333333333333333,0.15555555555555556,0.044444444444444446,0.15555555555555556,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.1111111111111111,0.06666666666666667,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.022222222222222223,0.5777777777777777,0.06666666666666667,0.0,0.022222222222222223,0.0,0.0,0.3111111111111111,0.17777777777777778,0.15555555555555556,0.15555555555555556,0.044444444444444446,0.28888888888888886,0.022222222222222223,0.13333333333333333,0.0,0.022222222222222223,0.4888888888888889,0.17777777777777778,0.06666666666666667,0.022222222222222223,0.24444444444444444
343,pa,Pennsylvania (US),12802503.0,45,16,-1.2497563951640042e-06,dodge,-12.357816821659183,13511.818181818182,12975.454545454546,60053.236363636366,24.381818181818183,0.0,0.12727272727272726,0.12727272727272726,0.2,0.10909090909090909,0.07272727272727272,0.05454545454545454,0.07272727272727272,0.09090909090909091,0.03636363636363636,0.05454545454545454,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.01818181818181818,0.2909090909090909,0.2909090909090909,0.0,0.09090909090909091,0.09090909090909091,0.0,0.10909090909090909,0.12727272727272726,0.12727272727272726,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.14545454545454545,0.05454545454545454,0.10909090909090909,0.0,0.01818181818181818,0.7272727272727273,0.09090909090909091,0.01818181818181818,0.0,0.16363636363636364
344,pa,Pennsylvania (US),12802503.0,45,16,-1.2497563951640042e-06,ford,-10.831760518164133,16426.284584980236,16185.96837944664,51275.53754940711,34.3399209486166,0.003952569169960474,0.1857707509881423,0.2490118577075099,0.1976284584980237,0.1225296442687747,0.039525691699604744,0.023715415019762844,0.05138339920948617,0.02766798418972332,0.02766798418972332,0.019762845849802372,0.007905138339920948,0.007905138339920948,0.019762845849802372,0.003952569169960474,0.007905138339920948,0.003952569169960474,0.2885375494071146,0.30434782608695654,0.007905138339920948,0.019762845849802372,0.03557312252964427,0.07905138339920949,0.20553359683794467,0.05928853754940711,0.20948616600790515,0.1541501976284585,0.2015810276679842,0.09881422924901186,0.11462450592885376,0.09881422924901186,0.09881422924901186,0.003952569169960474,0.019762845849802372,0.5019762845849802,0.11067193675889328,0.08695652173913043,0.023715415019762844,0.2766798418972332
345,pa,Pennsylvania (US),12802503.0,45,16,-1.2497563951640042e-06,honda,-10.493032217416237,14660.0,14368.94366197183,41294.859154929574,30.580281690140843,0.0,0.061971830985915494,0.07042253521126761,0.543661971830986,0.16338028169014085,0.03943661971830986,0.01971830985915493,0.03943661971830986,0.01971830985915493,0.014084507042253521,0.011267605633802818,0.0028169014084507044,0.005633802816901409,0.005633802816901409,0.0,0.0,0.0028169014084507044,0.2028169014084507,0.48169014084507045,0.0,0.10422535211267606,0.0,0.0647887323943662,0.005633802816901409,0.14084507042253522,0.11830985915492957,0.27887323943661974,0.23098591549295774,0.04225352112676056,0.14929577464788732,0.04507042253521127,0.1267605633802817,0.0028169014084507044,0.005633802816901409,0.3380281690140845,0.14366197183098592,0.07042253521126761,0.011267605633802818,0.43661971830985913
